"Database Name","Short Query Text","Avg Elapsed Time","min_elapsed_time","max_elapsed_time","last_elapsed_time","Execution Count","Avg Logical Reads","Avg Physical Reads","Avg Worker Time","Has Missing Index","Creation Time"
"master","SELECTsms.message_id AS [ID],sl.name AS [Language]FROMsys.messages AS smsLEFT OUTER JOIN sys.syslanguages AS sl  ON sms.language_id = sl.lcidWHERE(sms.message_id > 50000)ORDER BY[ID] ASC","1430771","1430771","1430771","1430771","1","0","0","1335503","0","12/11/2025 3:16:23 PM"
"KHTT_ST","create PROC [dbo].[KHTT_INTERFACE_TENDER]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV10]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]           ","1172066","1031437","2051898","1189650","50","3054","0","1115946","1","12/11/2025 7:30:06 AM"
"KHTT_ST","Create PROC [dbo].[KHTT_INTERFACE_TENDER_HCM_4]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV16]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE","956840","747606","2499090","934541","48","2548","0","916275","1","12/11/2025 7:42:03 AM"
"KHTT_ST","CREATE PROC [dbo].[KHTT_INTERFACE_TENDER_CFHCM2]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV12]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]","943645","774923","1728382","928735","49","2369","0","905449","1","12/11/2025 7:36:03 AM"
"KHTT_ST","Create PROC [dbo].[KHTT_INTERFACE_TENDER_HCM_5]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV17]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TY","896759","761897","1248145","894812","48","2341","0","855850","1","12/11/2025 7:42:05 AM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV15  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","887802","800583","1257637","854155","45","88349","5425","3801642","1","12/11/2025 2:40:47 PM"
"KHTT_ST","Create PROC [dbo].[KHTT_INTERFACE_TENDER_HCM_2]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV14]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE] ","851742","690073","1214203","787833","49","2411","0","809770","1","12/11/2025 7:38:03 AM"
"master","Select TOP 1 resource_associated_entity_id,name from sys.sysdatabases   ,sys.dm_tran_locks   where resource_database_id=dbid and resource_associated_entity_id >0 GROUP BY resource_associated_entity_id,name ORDER BY COUNT(*) DESC;","785861","736856","894253","736856","23","2","0","773741","0","12/11/2025 2:56:12 PM"
"KHTT_ST","CREATE PROC [dbo].[KHTT_INTERFACE_TENDER_CFTinh]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV11]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]  ","743385","629299","1905991","730691","49","1768","0","709397","1","12/11/2025 7:32:02 AM"
"master","use master SELECT BLKLCKREQ = count(distinct t1.lock_owner_address) FROM   sys.dm_tran_locks as t1 INNER JOIN sys.dm_os_waiting_tasks as t2 ON t1.lock_owner_address = t2.resource_address    ","564785","423612","3431131","445677","73","0","0","560294","0","12/11/2025 11:56:31 AM"
"KHTT_ST","(@1 varchar(8000))SELECT * FROM [UpdateList] WHERE [AppType]=@1","510004","238","4435583","726192","40","555","0","5445","0","12/11/2025 11:43:52 AM"
"KHTT_ST","CREATE PROC [dbo].[KHTT_INTERFACE_TENDER_CFHN]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV13]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]  ","504372","427207","836733","670214","49","1138","0","483865","1","12/11/2025 7:34:02 AM"
"KHTT_ST","(@Date datetime)UPDATE CTPhatSinh                                                SET    NgayVanChuyen = @Date                                                WHERE  NgayVanChuyen IS NULL                                                       AND DaVan","339898","339898","339898","339898","1","94619","0","599544","1","12/11/2025 3:00:00 PM"
"KHTT_ST","(@Date datetime)UPDATE CTPhatSinh                                                SET    NgayVanChuyen = @Date,DaVanCHuyen = 1                                                WHERE  NgayVanChuyen = @Date                                                ","328868","328868","328868","328868","1","94593","0","576321","0","12/11/2025 3:00:01 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","319849","319849","319849","319849","1","83124","226","252975","1","12/11/2025 11:55:29 AM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","268963","268963","268963","268963","1","82508","102","247179","1","12/11/2025 2:40:15 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","257983","257983","257983","257983","1","82312","13","256709","1","12/11/2025 11:32:49 AM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","257643","257643","257643","257643","1","82983","15","244440","1","12/11/2025 3:01:53 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","256300","256300","256300","256300","1","81890","56","248364","1","12/11/2025 3:35:52 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","252801","252801","252801","252801","1","82155","11","251654","1","12/11/2025 2:41:36 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","249773","246873","252674","252674","2","82675","4","248761","1","12/11/2025 12:00:22 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","241143","241143","241143","241143","1","82264","93","231333","1","12/11/2025 1:59:19 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","237339","237339","237339","237339","1","82374","72","228520","1","12/11/2025 3:19:34 PM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","231528","231528","231528","231528","1","81898","26","227257","1","12/11/2025 2:40:59 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","227933","227933","227933","227933","1","81890","8","226922","1","12/11/2025 3:35:38 PM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","227780","227780","227780","227780","1","82598","65","221339","1","12/11/2025 2:34:32 PM"
"KHTT_ST","select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '6768525231531' ) cth	left join 	(select ctp.MaHD, ctp.MaCapDo, sum (ctp.DiemThuong) as DiemThuongDTL  from  CTPhatSinh_KhuyenMaiPOS ct","221694","221694","221694","221694","1","82852","38","216323","1","12/11/2025 2:33:21 PM"
"KHTT_ST","select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '0769425230699' ) cth	left join 	(select ctp.MaHD, ctp.MaCapDo, sum (ctp.DiemThuong) as DiemThuongDTL  from  CTPhatSinh_KhuyenMaiPOS ct","212884","212884","212884","212884","1","82358","38","209352","1","12/11/2025 2:35:17 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED	select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '2602336397670' and month(ct.ngayHD) = month(getdate())) cth	left join 	(select ctp.Ma","192148","192148","192148","192148","1","92983","0","492468","1","12/11/2025 3:07:42 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV16  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","184459","119746","994344","192770","39","83575","0","936482","1","12/11/2025 2:47:49 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV17  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","183887","124397","921456","181410","36","83434","0","959009","1","12/11/2025 2:50:40 PM"
"SGCReport_2016_2021","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'SGCReport_201","182063","167444","217034","184319","80","11000","0","180046","0","12/11/2025 11:41:07 AM"
"Son_TEST_DCDR","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'Son_TEST_DCDR","179484","168089","201687","180847","26","11000","0","176103","0","12/11/2025 2:25:28 PM"
"tempdb","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'tempdb' order","170226","164306","183502","165453","16","11000","0","168432","0","12/11/2025 2:55:56 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED	select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '6768525231531' and month(ct.ngayHD) = month(getdate())) cth	left join 	(select ctp.Ma","168508","168508","168508","168508","1","92965","0","458355","1","12/11/2025 2:33:16 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV12  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","162233","120615","371742","197154","44","83479","0","930098","1","12/11/2025 2:40:46 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV13  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","161932","110073","635099","184731","45","82800","0","746147","1","12/11/2025 2:40:47 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV14  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","158231","121621","234715","193095","44","83502","0","929616","1","12/11/2025 2:40:47 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV11  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","156128","119532","234245","189272","44","83105","0","887312","1","12/11/2025 2:40:46 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV10  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","153503","118064","205648","183438","44","83894","0","1003683","1","12/11/2025 2:40:46 PM"
