"Database Name","Short Query Text","Avg Elapsed Time","min_elapsed_time","max_elapsed_time","last_elapsed_time","Execution Count","Avg Logical Reads","Avg Physical Reads","Avg Worker Time","Has Missing Index","Creation Time"
"KHTT_ST","CREATE PROC [dbo].[KHTT_INTERFACE_TENDER_CFTinh]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV11]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]  ","718919","629299","964254","773051","47","1775","0","684470","1","12/11/2025 7:32:02 AM"
"master","use master SELECT BLKLCKREQ = count(distinct t1.lock_owner_address) FROM   sys.dm_tran_locks as t1 INNER JOIN sys.dm_os_waiting_tasks as t2 ON t1.lock_owner_address = t2.resource_address    ","556732","423612","3431131","2221892","66","0","0","552190","0","12/11/2025 11:56:31 AM"
"KHTT_ST","(@1 varchar(8000))SELECT * FROM [UpdateList] WHERE [AppType]=@1","517729","238","4435583","913228","38","555","0","5313","0","12/11/2025 11:43:52 AM"
"KHTT_ST","CREATE PROC [dbo].[KHTT_INTERFACE_TENDER_CFHN]ASBEGININSERT INTO [KHTT_ST].dbo.[TNDSERV13]			(			[TX_NO]           ,[DATE]           ,[TIME]           ,[CUSTNUM]           ,[REGISTER]           ,[TILLID]           ,[TYPE]  ","500388","427207","836733","544860","47","1137","0","479561","1","12/11/2025 7:34:02 AM"
"KHTT_ST","(@Date datetime)UPDATE CTPhatSinh                                                SET    NgayVanChuyen = @Date                                                WHERE  NgayVanChuyen IS NULL                                                       AND DaVan","339898","339898","339898","339898","1","94619","0","599544","1","12/11/2025 3:00:00 PM"
"KHTT_ST","(@Date datetime)UPDATE CTPhatSinh                                                SET    NgayVanChuyen = @Date,DaVanCHuyen = 1                                                WHERE  NgayVanChuyen = @Date                                                ","328868","328868","328868","328868","1","94593","0","576321","0","12/11/2025 3:00:01 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","319849","319849","319849","319849","1","83124","226","252975","1","12/11/2025 11:55:29 AM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","268963","268963","268963","268963","1","82508","102","247179","1","12/11/2025 2:40:15 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","257983","257983","257983","257983","1","82312","13","256709","1","12/11/2025 11:32:49 AM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","257643","257643","257643","257643","1","82983","15","244440","1","12/11/2025 3:01:53 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","252801","252801","252801","252801","1","82155","11","251654","1","12/11/2025 2:41:36 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","249773","246873","252674","252674","2","82675","4","248761","1","12/11/2025 12:00:22 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","241143","241143","241143","241143","1","82264","93","231333","1","12/11/2025 1:59:19 PM"
"KHTT_ST","SELECT TOP 10 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                               ","237339","237339","237339","237339","1","82374","72","228520","1","12/11/2025 3:19:34 PM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","231528","231528","231528","231528","1","81898","26","227257","1","12/11/2025 2:40:59 PM"
"KHTT_ST","SELECT TOP 500 *  FROM                                             ((SELECT cs.MaThe13 as N'M? th? 13', cs.NgayHD,                                                       CONVERT(VARCHAR(20),cs.NgayHD,103) as N'Ng?y mua',                              ","227780","227780","227780","227780","1","82598","65","221339","1","12/11/2025 2:34:32 PM"
"KHTT_ST","select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '6768525231531' ) cth	left join 	(select ctp.MaHD, ctp.MaCapDo, sum (ctp.DiemThuong) as DiemThuongDTL  from  CTPhatSinh_KhuyenMaiPOS ct","221694","221694","221694","221694","1","82852","38","216323","1","12/11/2025 2:33:21 PM"
"KHTT_ST","select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '0769425230699' ) cth	left join 	(select ctp.MaHD, ctp.MaCapDo, sum (ctp.DiemThuong) as DiemThuongDTL  from  CTPhatSinh_KhuyenMaiPOS ct","212884","212884","212884","212884","1","82358","38","209352","1","12/11/2025 2:35:17 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED	select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '2602336397670' and month(ct.ngayHD) = month(getdate())) cth	left join 	(select ctp.Ma","192148","192148","192148","192148","1","92983","0","492468","1","12/11/2025 3:07:42 PM"
"SGCReport_2016_2021","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'SGCReport_201","182580","167444","217034","177096","73","11000","0","180378","0","12/11/2025 11:41:07 AM"
"Son_TEST_DCDR","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'Son_TEST_DCDR","179822","168089","201687","171644","18","11000","0","176995","0","12/11/2025 2:25:28 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV17  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","175083","124397","921456","921456","21","83428","0","974095","1","12/11/2025 2:50:40 PM"
"tempdb","select top 1 substring(convert(nvarchar(22),backup_finish_date,102),1,4), substring(convert(nvarchar(22),backup_finish_date,102),6,2), substring(convert(nvarchar(22),backup_finish_date,102),9,2) from msdb..backupset   where database_name = N'tempdb' order","171544","164485","178995","166078","9","11000","0","169892","0","12/11/2025 2:55:56 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV16  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","171524","119746","994344","994344","23","83569","0","949042","1","12/11/2025 2:47:49 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED	select cth.*, ctd.MaCapDo as CapdoDN, ctd.DiemThuongDTL 	from ( select ct.* from CTPhatSinh ct where ct.mathe13 = '6768525231531' and month(ct.ngayHD) = month(getdate())) cth	left join 	(select ctp.Ma","168508","168508","168508","168508","1","92965","0","458355","1","12/11/2025 2:33:16 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV14  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","142176","121621","197981","197981","29","83496","0","941695","1","12/11/2025 2:40:47 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV12  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","140923","120615","230265","203852","28","83476","0","945426","1","12/11/2025 2:40:46 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV11  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","137655","119532","196971","185278","29","83101","0","899466","1","12/11/2025 2:40:46 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV10  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","136463","118064","200419","183261","29","83885","0","1014589","1","12/11/2025 2:40:46 PM"
"KHTT_ST","SET TRANSACTION ISOLATION LEVEL READ COMMITTED  	SELECT tnd.*, ctps.MaHD  FROM  (select * from dbo.TNDSERV13  WITH (nolock)  where (DALAY_DT =0 or DALAY_DT is null)) tnd  inner join (select * from CTPhatSinh WITH (nolock)  where convert (date,NgayNhap","135647","110073","191560","179491","30","82793","0","753858","1","12/11/2025 2:40:47 PM"
"KHTT_ST","(@Ngay datetime,@Ngay1 datetime)set dateformat ymd SELECT * FROM TichLuy  WHERE MATHE13 = N'2602336397670'","121441","121441","121441","121441","1","10445","0","2025742","0","12/11/2025 3:07:42 PM"
"KHTT_ST","(@Date datetime)SELECT * FROM CTPhatSinh where davanchuyen=0 and NgayVanChuyen = @Date","120253","120253","120253","120253","1","81938","0","230427","1","12/11/2025 3:00:01 PM"
